Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),Scaled System Output (W),AC Daily Power Production (Wh),Hourly Power Use (W) No ECU,Hourly Energy Capacity Change,Battery Capacity (Wh)
7,18,13,356,395,25,2.7,0.1,732.055,40.54,592.771,567.803,3690.72,,-575.00,3115.72,22800.00
7,18,14,638,215,25,2.7,0.1,748.431,40.938,612.071,586.419,3811.72,,-575.00,3236.72,22800.00
7,18,15,598,185,25,2.7,0.1,583.318,37.448,487.045,465.824,3027.86,,-575.00,2452.86,22800.00
7,18,16,498,161,25,2.6,0.1,386.505,33.395,325.605,310.104,2015.68,,-575.00,1440.68,22800.00
7,18,17,360,117,24,2.4,0.1,194.275,28.288,151.95,142.602,926.91,,-575.00,351.91,22800.00
7,18,18,131,53,23,2.3,0.1,44.444,24.002,33.497,28.347,184.26,,-575.00,-390.74,22800.00
7,18,19,0,0,23,2.3,0.1,0,23,0,0,0.00,,-575.00,-575.00,22409.26
7,18,20,0,0,23,2.4,0.1,0,23,0,0,0.00,,-575.00,-575.00,21834.26
7,18,21,0,0,23,2.5,0.1,0,23,0,0,0.00,,-575.00,-575.00,21259.26
7,18,22,0,0,23,2.5,0.1,0,23,0,0,0.00,,-575.00,-575.00,20684.26
7,18,23,0,0,23,2.5,0.1,0,23,0,0,0.00,25907.99,-575.00,-575.00,20109.26
7,19,0,0,0,23,2.4,0.1,0,23,0,0,0.00,,-575.00,-575.00,19534.26
7,19,1,0,0,23,2,0.1,0,23,0,0,0.00,,-575.00,-575.00,18959.26
7,19,2,0,0,22,1.7,0.1,0,22,0,0,0.00,,-575.00,-575.00,18384.26
7,19,3,0,0,22,1.3,0.1,0,22,0,0,0.00,,-575.00,-575.00,17809.26
7,19,4,0,0,22,1.1,0.1,0,22,0,0,0.00,,-575.00,-575.00,17234.26
7,19,5,210,48,23,1.1,0.1,39.736,24.151,28.886,23.899,155.34,,-575.00,-419.66,16659.26
7,19,6,469,92,24,1,0.1,197.806,29.876,150.217,140.931,916.05,,-575.00,341.05,16239.60
7,19,7,464,161,26,0.9,0.1,370.612,37.612,306.543,291.718,1896.17,,-575.00,1321.17,16580.65
7,19,8,696,138,27,0.8,0.1,601.937,46.381,485.825,464.646,3020.20,,-575.00,2445.20,17901.82
7,19,9,746,151,28,0.9,0.1,771.556,52.147,603.843,578.483,3760.14,,-575.00,3185.14,20347.02
7,19,10,801,143,29,1.1,0.1,902.7,55.822,691.873,663.394,4312.06,,-575.00,3737.06,22800.00
7,19,11,810,149,30,1.4,0.1,966.349,56.712,735.448,705.425,4585.26,,-575.00,4010.26,22800.00
7,19,12,810,149,30,1.7,0.1,966.392,54.986,740.957,710.738,4619.80,,-575.00,4044.80,22800.00
7,19,13,781,156,30,2,0.1,897.255,51.802,699.357,670.612,4358.98,,-575.00,3783.98,22800.00
7,19,14,745,151,30,2.3,0.1,770.886,47.682,614.756,589.009,3828.56,,-575.00,3253.56,22800.00
7,19,15,686,142,29,2.4,0.1,599.449,42.519,491.502,470.123,3055.80,,-575.00,2480.80,22800.00
7,19,16,593,124,28,2.5,0.1,397.073,36.785,330.439,314.767,2045.99,,-575.00,1470.99,22800.00
7,19,17,0,103,27,2.4,0.1,94.564,29.133,77.537,70.826,460.37,,-575.00,-114.63,22800.00
7,19,18,211,48,26,2.4,0.1,39.683,26.87,28.503,23.53,152.95,,-575.00,-422.06,22685.37
7,19,19,0,0,25,2.4,0.1,0,25,0,0,0.00,,-575.00,-575.00,22263.31
7,19,20,0,0,24,2.3,0.1,0,24,0,0,0.00,,-575.00,-575.00,21688.31
7,19,21,0,0,24,2.2,0.1,0,24,0,0,0.00,,-575.00,-575.00,21113.31
7,19,22,0,0,24,2.1,0.1,0,24,0,0,0.00,,-575.00,-575.00,20538.31
7,19,23,0,0,24,2,0.1,0,24,0,0,0.00,37167.66,-575.00,-575.00,19963.31
7,20,0,0,0,24,1.8,0.1,0,24,0,0,0.00,,-575.00,-575.00,19388.31
7,20,1,0,0,24,1.9,0.1,0,24,0,0,0.00,,-575.00,-575.00,18813.31
7,20,2,0,0,24,2,0.1,0,24,0,0,0.00,,-575.00,-575.00,18238.31
7,20,3,0,0,23,2,0.1,0,23,0,0,0.00,,-575.00,-575.00,17663.31
7,20,4,0,0,23,1.7,0.1,0,23,0,0,0.00,,-575.00,-575.00,17088.31
7,20,5,36,46,24,1.4,0.1,40.752,25.117,31.292,26.219,170.42,,-575.00,-404.58,16513.31
7,20,6,515,81,26,1.3,0.1,199.315,31.485,148.839,139.602,907.41,,-575.00,332.41,16108.74
7,20,7,665,100,28,1.2,0.1,406.575,39.821,334.476,318.661,2071.30,,-575.00,1496.30,16441.15
7,20,8,751,112,29,0.9,0.1,611.725,48.191,490.715,469.363,3050.86,,-575.00,2475.86,17937.45
7,20,9,797,123,30,0.9,0.1,785.174,54.581,608.786,583.251,3791.13,,-575.00,3216.13,20413.31
7,20,10,827,128,31,1.2,0.1,906.243,57.282,690.65,662.214,4304.39,,-575.00,3729.39,22800.00
7,20,11,833,136,31,1.5,0.1,969.199,57.191,736.492,706.432,4591.81,,-575.00,4016.81,22800.00
7,20,12,818,146,31,1.8,0.1,964.203,55.406,738.206,708.085,4602.55,,-575.00,4027.55,22800.00
7,20,13,751,177,30,1.9,0.1,890.252,52.075,692.751,664.24,4317.56,,-575.00,3742.56,22800.00
7,20,14,691,183,30,2,0.1,760.547,48.498,603.767,578.409,3759.66,,-575.00,3184.66,22800.00
7,20,15,620,174,29,2,0.1,587.175,43.308,479.095,458.155,2978.01,,-575.00,2403.01,22800.00
7,20,16,48,202,29,2.1,0.1,210.883,34.029,173.275,163.172,1060.62,,-575.00,485.62,22800.00
7,20,17,352,104,28,2,0.1,180.236,32.294,137.548,128.71,836.62,,-575.00,261.62,22800.00
7,20,18,117,53,26,1.9,0.1,43.86,27.072,32.783,27.658,179.78,,-575.00,-395.22,22800.00
7,20,19,0,0,26,1.7,0.1,0,26,0,0,0.00,,-575.00,-575.00,22404.78
7,20,20,0,0,25,1.4,0.1,0,25,0,0,0.00,,-575.00,-575.00,21829.78
7,20,21,0,0,25,1.2,0.1,0,25,0,0,0.00,,-575.00,-575.00,21254.78
7,20,22,0,0,24,1.1,0.1,0,24,0,0,0.00,,-575.00,-575.00,20679.78
7,20,23,0,0,24,1,0.1,0,24,0,0,0.00,36622.11,-575.00,-575.00,20104.78
7,21,0,0,0,24,0.9,0.1,0,24,0,0,0.00,,-575.00,-575.00,19529.78
7,21,1,0,0,24,0.8,0.1,0,24,0,0,0.00,,-575.00,-575.00,18954.78
7,21,2,0,0,24,0.6,0.1,0,24,0,0,0.00,,-575.00,-575.00,18379.78
7,21,3,0,0,24,0.2,0.1,0,24,0,0,0.00,,-575.00,-575.00,17804.78
7,21,4,0,0,24,0.1,0.1,0,24,0,0,0.00,,-575.00,-575.00,17229.78
7,21,5,6,44,24,0.2,0.1,39.547,25.502,30.481,25.437,165.34,,-575.00,-409.66,16654.78
7,21,6,50,120,24,0.2,0.1,121.431,28.637,99.099,91.624,595.56,,-575.00,20.56,16245.12
7,21,7,0,77,26,0.4,0.1,71.442,28.57,57.441,51.442,334.37,,-575.00,-240.63,16265.67
7,21,8,92,294,28,0.6,0.1,340.264,39.527,275.236,261.52,1699.88,,-575.00,1124.88,16025.05
7,21,9,451,299,29,0.9,0.1,674.878,50.085,529.378,506.656,3293.26,,-575.00,2718.26,17149.93
7,21,10,137,435,29,1.1,0.1,560.264,45.575,441.011,421.421,2739.24,,-575.00,2164.24,19868.19
7,21,11,33,381,29,1.4,0.1,404.63,40.123,321.747,306.383,1991.49,,-575.00,1416.49,22032.43
7,21,12,6,170,30,1.6,0.1,165.385,34.345,130.722,122.126,793.82,,-575.00,218.82,22800.00
7,21,13,794,152,30,1.8,0.1,905.587,52.934,702.596,673.736,4379.28,,-575.00,3804.28,22800.00
7,21,14,397,324,30,1.9,0.1,649.55,46.096,517.35,495.055,3217.86,,-575.00,2642.86,22800.00
7,21,15,333,274,29,2,0.1,487.928,40.869,398.567,380.48,2473.12,,-575.00,1898.12,22800.00
7,21,16,23,182,28,2.1,0.1,179.419,32.278,147.597,138.404,899.63,,-575.00,324.63,22800.00
7,21,17,192,121,27,2.1,0.1,156.623,30.691,123.59,115.247,749.11,,-575.00,174.11,22800.00
7,21,18,170,50,26,2,0.1,42.019,27.002,30.931,25.871,168.16,,-575.00,-406.84,22800.00
7,21,19,0,0,24,1.9,0.1,0,24,0,0,0.00,,-575.00,-575.00,22393.16
7,21,20,0,0,24,1.8,0.1,0,24,0,0,0.00,,-575.00,-575.00,21818.16
7,21,21,0,0,23,2.2,0.1,0,23,0,0,0.00,,-575.00,-575.00,21243.16
7,21,22,0,0,22,3,0.1,0,22,0,0,0.00,,-575.00,-575.00,20668.16
7,21,23,0,0,22,3.6,0.1,0,22,0,0,0.00,23500.11,-575.00,-575.00,20093.16
7,22,0,0,0,21,3.7,0.1,0,21,0,0,0.00,,-575.00,-575.00,19518.16
7,22,1,0,0,20,3.6,0.1,0,20,0,0,0.00,,-575.00,-575.00,18943.16
7,22,2,0,0,20,3.5,0.1,0,20,0,0,0.00,,-575.00,-575.00,18368.16
7,22,3,0,0,19,3.4,0.1,0,19,0,0,0.00,,-575.00,-575.00,17793.16
7,22,4,0,0,19,3.3,0.1,0,19,0,0,0.00,,-575.00,-575.00,17218.16
7,22,5,386,37,19,3.3,0.1,31.647,19.585,22.151,17.403,113.12,,-575.00,-461.88,16643.16
7,22,6,635,64,21,3.2,0.1,210.867,24.982,158.649,149.064,968.92,,-575.00,393.92,16181.28
7,22,7,762,80,23,2.9,0.1,431.269,31.89,366.909,349.944,2274.64,,-575.00,1699.64,16575.20
7,22,8,838,90,24,2.4,0.1,644.723,38.551,539.037,515.973,3353.82,,-575.00,2778.82,18274.83
7,22,9,886,96,25,1.9,0.1,827.087,45.552,666.806,639.215,4154.90,,-575.00,3579.90,21053.66
7,22,10,910,102,26,1.7,0.1,957.642,50.788,750.539,719.981,4679.88,,-575.00,4104.88,22800.00
7,22,11,922,104,26,1.7,0.1,1025.751,52.533,795.217,763.076,4959.99,,-575.00,4384.99,22800.00
7,22,12,924,103,27,1.9,0.1,1026.895,52.466,796.332,764.151,4966.98,,-575.00,4391.98,22800.00
7,22,13,887,117,27,2,0.1,951.721,50.136,747.683,717.226,4661.97,,-575.00,4086.97,22800.00
7,22,14,856,113,27,2.1,0.1,820.233,46.57,658.167,630.882,4100.73,,-575.00,3525.73,22800.00
7,22,15,804,106,26,2.2,0.1,640.682,41.02,529.93,507.189,3296.73,,-575.00,2721.73,22800.00
7,22,16,722,94,26,2.2,0.1,426.684,35.993,357.015,340.401,2212.61,,-575.00,1637.61,22800.00
7,22,17,588,73,25,2.1,0.1,208.71,29.815,155.388,145.918,948.47,,-575.00,373.47,22800.00
7,22,18,163,45,24,2.2,0.1,37.917,24.87,28.064,23.106,150.19,,-575.00,-424.81,22800.00
7,22,19,0,0,22,2.5,0.1,0,22,0,0,0.00,,-575.00,-575.00,22375.19
7,22,20,0,0,21,2.7,0.1,0,21,0,0,0.00,,-575.00,-575.00,21800.19
7,22,21,0,0,21,2.6,0.1,0,21,0,0,0.00,,-575.00,-575.00,21225.19
7,22,22,0,0,20,2.5,0.1,0,20,0,0,0.00,,-575.00,-575.00,20650.19
7,22,23,0,0,20,2.4,0.1,0,20,0,0,0.00,40842.94,-575.00,-575.00,20075.19
7,23,0,0,0,20,2.3,0.1,0,20,0,0,0.00,,-575.00,-575.00,19500.19
7,23,1,0,0,19,2.3,0.1,0,19,0,0,0.00,,-575.00,-575.00,18925.19
7,23,2,0,0,19,2.3,0.1,0,19,0,0,0.00,,-575.00,-575.00,18350.19
7,23,3,0,0,18,2.2,0.1,0,18,0,0,0.00,,-575.00,-575.00,17775.19
7,23,4,0,0,18,2.2,0.1,0,18,0,0,0.00,,-575.00,-575.00,17200.19
7,23,5,354,38,19,2.2,0.1,31.779,19.719,22.786,18.015,117.10,,-575.00,-457.90,16625.19
7,23,6,610,68,21,2.2,0.1,208.016,25.696,156.452,146.945,955.14,,-575.00,380.14,16167.29
7,23,7,745,85,22,2.1,0.1,427.81,32.218,363.353,346.514,2252.34,,-575.00,1677.34,16547.43
7,23,8,826,95,23,1.9,0.1,641.387,38.971,535.276,512.345,3330.24,,-575.00,2755.24,18224.77
7,23,9,873,103,24,1.8,0.1,823.247,44.887,665.446,637.903,4146.37,,-575.00,3571.37,20980.01
7,23,10,908,103,25,1.6,0.1,956.706,50.309,751.353,720.766,4684.98,,-575.00,4109.98,22800.00
7,23,11,917,107,26,1.5,0.1,1023.84,53.677,789.917,757.964,4926.77,,-575.00,4351.77,22800.00
7,23,12,914,109,26,1.5,0.1,1023.072,53.655,789.363,757.429,4923.29,,-575.00,4348.29,22800.00
7,23,13,897,109,27,1.5,0.1,953.036,52.778,740.633,710.426,4617.77,,-575.00,4042.77,22800.00
7,23,14,867,105,27,1.6,0.1,821.151,48.751,653.183,626.074,4069.48,,-575.00,3494.48,22800.00
7,23,15,818,98,26,1.6,0.1,641.596,43.03,526.589,503.966,3275.78,,-575.00,2700.78,22800.00
7,23,16,741,86,26,1.6,0.1,427.893,37.346,356.111,339.529,2206.94,,-575.00,1631.94,22800.00
7,23,17,611,67,25,1.5,0.1,208.053,30.438,153.519,144.116,936.75,,-575.00,361.75,22800.00
7,23,18,359,37,23,1.6,0.1,31.259,23.797,21.705,16.972,110.32,,-575.00,-464.68,22800.00
7,23,19,0,0,22,1.9,0.1,0,22,0,0,0.00,,-575.00,-575.00,22335.32
7,23,20,0,0,21,2.2,0.1,0,21,0,0,0.00,,-575.00,-575.00,21760.32
7,23,21,0,0,20,2.3,0.1,0,20,0,0,0.00,,-575.00,-575.00,21185.32
7,23,22,0,0,20,2.4,0.1,0,20,0,0,0.00,,-575.00,-575.00,20610.32
7,23,23,0,0,19,2.4,0.1,0,19,0,0,0.00,40553.27,-575.00,-575.00,20035.32
7,24,0,0,0,19,2.3,0.1,0,19,0,0,0.00,,-575.00,-575.00,19460.32
7,24,1,0,0,19,2.2,0.1,0,19,0,0,0.00,,-575.00,-575.00,18885.32
7,24,2,0,0,18,2.2,0.1,0,18,0,0,0.00,,-575.00,-575.00,18310.32
7,24,3,0,0,18,2.2,0.1,0,18,0,0,0.00,,-575.00,-575.00,17735.32
7,24,4,0,0,18,2.2,0.1,0,18,0,0,0.00,,-575.00,-575.00,17160.32
7,24,5,306,40,19,2,0.1,32.868,19.779,24.212,19.391,126.04,,-575.00,-448.96,16585.32
7,24,6,573,73,21,1.9,0.1,203.346,25.883,153.434,144.034,936.22,,-575.00,361.22,16136.36
7,24,7,711,93,23,1.8,0.1,418.821,33.635,353.464,336.976,2190.34,,-575.00,1615.34,16497.58
7,24,8,787,108,24,1.4,0.1,629.952,41.49,520.062,497.67,3234.86,,-575.00,2659.86,18112.92
7,24,9,831,118,25,0.9,0.1,803.598,50.162,635.291,608.817,3957.31,,-575.00,3382.31,20772.78
7,24,10,879,112,26,0.6,0.1,938.63,57.841,713.895,684.635,4450.13,,-575.00,3875.13,22800.00
7,24,11,883,120,26,0.6,0.1,1003.167,60.007,753.161,722.51,4696.32,,-575.00,4121.32,22800.00
7,24,12,877,125,27,0.6,0.1,1002.405,60.98,749.286,718.772,4672.02,,-575.00,4097.02,22800.00
7,24,13,841,136,27,0.6,0.1,927.6,58.46,703.21,674.329,4383.14,,-575.00,3808.14,22800.00
7,24,14,800,137,27,0.7,0.1,801.897,53.483,624.61,598.514,3890.34,,-575.00,3315.34,22800.00
7,24,15,746,126,26,0.8,0.1,621.856,46.03,503.399,481.598,3130.39,,-575.00,2555.39,22800.00
7,24,16,661,110,26,0.9,0.1,413.43,38.958,341.359,325.3,2114.45,,-575.00,1539.45,22800.00
7,24,17,516,85,25,1.1,0.1,201.864,30.83,151.153,141.833,921.91,,-575.00,346.91,22800.00
7,24,18,247,44,23,1.3,0.1,35.345,23.979,25.848,20.968,136.29,,-575.00,-438.71,22800.00
7,24,19,0,0,22,1.5,0.1,0,22,0,0,0.00,,-575.00,-575.00,22361.29
7,24,20,0,0,22,1.6,0.1,0,22,0,0,0.00,,-575.00,-575.00,21786.29
7,24,21,0,0,21,1.7,0.1,0,21,0,0,0.00,,-575.00,-575.00,21211.29
7,24,22,0,0,20,1.8,0.1,0,20,0,0,0.00,,-575.00,-575.00,20636.29
7,24,23,0,0,20,1.8,0.1,0,20,0,0,0.00,38839.76,-575.00,-575.00,20061.29
7,25,0,0,0,19,1.8,0.1,0,19,0,0,0.00,,-575.00,-575.00,19486.29
7,25,1,0,0,19,1.9,0.1,0,19,0,0,0.00,,-575.00,-575.00,18911.29
7,25,2,0,0,19,2,0.1,0,19,0,0,0.00,,-575.00,-575.00,18336.29
7,25,3,0,0,18,2,0.1,0,18,0,0,0.00,,-575.00,-575.00,17761.29
7,25,4,0,0,18,2,0.1,0,18,0,0,0.00,,-575.00,-575.00,17186.29
7,25,5,346,36,19,1.8,0.1,28.942,19.715,21.142,16.429,106.79,,-575.00,-468.21,16611.29
7,25,6,610,66,21,1.6,0.1,204.864,26.23,153.113,143.724,934.21,,-575.00,359.21,16143.08
7,25,7,743,83,24,1.4,0.1,423.817,35.754,354.75,338.216,2198.40,,-575.00,1623.40,16502.29
7,25,8,816,95,25,0.9,0.1,635.528,44.945,517.669,495.362,3219.85,,-575.00,2644.85,18125.69
7,25,9,856,106,26,0.7,0.1,811.902,52.822,634.968,608.505,3955.28,,-575.00,3380.28,20770.54
7,25,10,871,118,27,0.7,0.1,937.119,57.916,712.461,683.253,4441.14,,-575.00,3866.14,22800.00
7,25,11,867,130,27,0.9,0.1,997.284,58.165,754.709,724.003,4706.02,,-575.00,4131.02,22800.00
7,25,12,846,143,27,1.2,0.1,989.488,55.678,756.722,725.945,4718.64,,-575.00,4143.64,22800.00
7,25,13,817,148,27,1.5,0.1,923.189,51.963,719.377,689.923,4484.50,,-575.00,3909.50,22800.00
7,25,14,474,287,26,1.8,0.1,682.731,43.286,551.43,527.927,3431.53,,-575.00,2856.53,22800.00
7,25,15,710,138,26,1.9,0.1,610.312,41.189,503.663,481.853,3132.04,,-575.00,2557.04,22800.00
7,25,16,617,120,25,2.1,0.1,402.504,34.612,337.969,322.03,2093.20,,-575.00,1518.20,22800.00
7,25,17,472,90,24,2.3,0.1,194.403,28.336,147.688,138.492,900.20,,-575.00,325.20,22800.00
7,25,18,224,43,23,2.5,0.1,34.009,23.736,25.091,20.238,131.55,,-575.00,-443.45,22800.00
7,25,19,0,0,22,2.5,0.1,0,22,0,0,0.00,,-575.00,-575.00,22356.55
7,25,20,0,0,21,2.5,0.1,0,21,0,0,0.00,,-575.00,-575.00,21781.55
7,25,21,0,0,21,2.4,0.1,0,21,0,0,0.00,,-575.00,-575.00,21206.55
7,25,22,0,0,21,2.2,0.1,0,21,0,0,0.00,,-575.00,-575.00,20631.55
7,25,23,0,0,21,2.1,0.1,0,21,0,0,0.00,38453.35,-575.00,-575.00,20056.55
7,26,0,0,0,21,2.2,0.1,0,21,0,0,0.00,,-575.00,-575.00,19481.55
7,26,1,0,0,21,2.2,0.1,0,21,0,0,0.00,,-575.00,-575.00,18906.55
7,26,2,0,0,21,2.2,0.1,0,21,0,0,0.00,,-575.00,-575.00,18331.55
7,26,3,0,0,21,2.3,0.1,0,21,0,0,0.00,,-575.00,-575.00,17756.55
7,26,4,0,0,21,2.4,0.1,0,21,0,0,0.00,,-575.00,-575.00,17181.55
7,26,5,173,44,21,2.4,0.1,35.753,21.793,27.179,22.252,144.64,,-575.00,-430.36,16606.55
7,26,6,0,25,22,2.4,0.1,23.124,22.522,18.303,13.691,88.99,,-575.00,-486.01,16176.19
7,26,7,64,198,24,2.4,0.1,214.501,28.829,180.355,170.001,1105.01,,-575.00,530.01,15690.18
7,26,8,259,284,25,2.4,0.1,448.642,35.093,374.157,356.936,2320.08,,-575.00,1745.08,16220.18
7,26,9,135,372,26,2.4,0.1,476.452,36.682,390.307,372.514,2421.34,,-575.00,1846.34,17965.27
7,26,10,383,375,27,2.6,0.1,738.456,42.965,592.907,567.934,3691.57,,-575.00,3116.57,19811.61
7,26,11,656,260,27,2.9,0.1,930.704,46.104,738.891,708.746,4606.85,,-575.00,4031.85,22800.00
7,26,12,510,364,27,3.1,0.1,887.982,44.607,707.342,678.315,4409.05,,-575.00,3834.05,22800.00
7,26,13,563,303,27,3.2,0.1,842.584,43.453,677.275,649.313,4220.53,,-575.00,3645.53,22800.00
7,26,14,499,277,27,3.3,0.1,693.451,40.34,567.218,543.156,3530.51,,-575.00,2955.51,22800.00
7,26,15,229,289,26,3.4,0.1,429.971,34.146,359.373,342.676,2227.39,,-575.00,1652.39,22800.00
7,26,16,13,169,26,3.3,0.1,162.83,29.136,135.302,126.544,822.54,,-575.00,247.54,22800.00
7,26,17,0,36,25,3.1,0.1,33.322,25.665,26.452,21.551,140.08,,-575.00,-434.92,22800.00
7,26,18,0,29,24,2.9,0.1,26.856,24.547,20.218,15.538,101.00,,-575.00,-474.00,22365.08
7,26,19,0,0,23,2.9,0.1,0,23,0,0,0.00,,-575.00,-575.00,21891.08
7,26,20,0,0,23,2.9,0.1,0,23,0,0,0.00,,-575.00,-575.00,21316.08
7,26,21,0,0,23,2.9,0.1,0,23,0,0,0.00,,-575.00,-575.00,20741.08
7,26,22,0,0,23,2.9,0.1,0,23,0,0,0.00,,-575.00,-575.00,20166.08
7,26,23,0,0,23,3,0.1,0,23,0,0,0.00,29829.59,-575.00,-575.00,19591.08
7,27,0,0,0,23,3.1,0.1,0,23,0,0,0.00,,-575.00,-575.00,19016.08
7,27,1,0,0,22,3.1,0.1,0,22,0,0,0.00,,-575.00,-575.00,18441.08
7,27,2,0,0,22,3,0.1,0,22,0,0,0.00,,-575.00,-575.00,17866.08
7,27,3,0,0,22,2.7,0.1,0,22,0,0,0.00,,-575.00,-575.00,17291.08
7,27,4,0,0,22,2.4,0.1,0,22,0,0,0.00,,-575.00,-575.00,16716.08
7,27,5,46,40,22,2,0.1,33.804,22.813,25.794,20.917,135.96,,-575.00,-439.04,16141.08
7,27,6,137,118,22,1.8,0.1,139.746,25.511,113.256,105.279,684.31,,-575.00,109.31,15702.04
7,27,7,218,201,23,1.7,0.1,289.424,30.501,244.333,231.712,1506.13,,-575.00,931.13,15811.35
7,27,8,156,294,24,1.7,0.1,386.695,34.003,321.984,306.612,1992.98,,-575.00,1417.98,16742.48
7,27,9,286,354,24,1.8,0.1,588.513,38.883,481.372,460.351,2992.28,,-575.00,2417.28,18160.46
7,27,10,121,426,25,1.8,0.1,537.486,38.553,435.236,415.85,2703.03,,-575.00,2128.03,20577.74
7,27,11,243,452,25,1.9,0.1,703.823,42.386,562.932,539.022,3503.64,,-575.00,2928.64,22705.77
7,27,12,567,320,25,2,0.1,900.866,46.848,711.982,682.79,4438.14,,-575.00,3863.14,22800.00
7,27,13,684,219,26,2.1,0.1,874.196,46.811,694.833,666.249,4330.62,,-575.00,3755.62,22800.00
7,27,14,655,202,26,2,0.1,749.727,44.234,605.687,580.262,3771.70,,-575.00,3196.70,22800.00
7,27,15,609,176,26,2,0.1,580.761,40.154,480.249,459.268,2985.24,,-575.00,2410.24,22800.00
7,27,16,510,143,25,2,0.1,372.822,34.081,312.945,297.893,1936.30,,-575.00,1361.30,22800.00
7,27,17,358,110,24,1.9,0.1,184.952,28.495,143.267,134.227,872.48,,-575.00,297.48,22800.00
7,27,18,125,46,24,1.9,0.1,36.91,24.904,27.814,22.865,148.62,,-575.00,-426.38,22800.00
7,27,19,0,0,23,2,0.09,0,23,0,0,0.00,,-575.00,-575.00,22373.62
7,27,20,0,0,23,2.3,0.09,0,23,0,0,0.00,,-575.00,-575.00,21798.62
7,27,21,0,0,23,2.4,0.09,0,23,0,0,0.00,,-575.00,-575.00,21223.62
7,27,22,0,0,23,2.5,0.09,0,23,0,0,0.00,,-575.00,-575.00,20648.62
7,27,23,0,0,22,2.5,0.09,0,22,0,0,0.00,32001.43,-575.00,-575.00,20073.62
7,28,0,0,0,22,2.4,0.09,0,22,0,0,0.00,,-575.00,-575.00,19498.62
7,28,1,0,0,22,2.2,0.09,0,22,0,0,0.00,,-575.00,-575.00,18923.62
7,28,2,0,0,22,1.9,0.09,0,22,0,0,0.00,,-575.00,-575.00,18348.62
7,28,3,0,0,21,1.7,0.09,0,21,0,0,0.00,,-575.00,-575.00,17773.62
7,28,4,0,0,21,1.5,0.09,0,21,0,0,0.00,,-575.00,-575.00,17198.62
7,28,5,162,43,22,1.3,0.09,34.292,22.959,26.059,21.172,137.62,,-575.00,-437.38,16623.62
7,28,6,434,94,24,0.8,0.09,187.154,29.853,141.509,132.531,861.45,,-575.00,286.45,16186.24
7,28,7,608,119,26,0.5,0.09,395.285,39.826,324.601,309.135,2009.38,,-575.00,1434.38,16472.69
7,28,8,706,134,28,0.4,0.09,601.875,49.707,479.626,458.667,2981.34,,-575.00,2406.34,17907.07
7,28,9,578,248,29,0.3,0.09,728.811,56.01,559.375,535.591,3481.34,,-575.00,2906.34,20313.41
7,28,10,539,318,30,0.2,0.09,834.807,61.866,620.315,594.371,3863.41,,-575.00,3288.41,22800.00
7,28,11,534,352,31,0.4,0.09,900.015,63.273,662.354,634.921,4126.99,,-575.00,3551.99,22800.00
7,28,12,563,338,31,0.7,0.09,914.966,61.111,680.133,652.07,4238.46,,-575.00,3663.46,22800.00
7,28,13,501,332,31,0.9,0.09,813.546,56.39,618.844,592.952,3854.19,,-575.00,3279.19,22800.00
7,28,14,740,158,30,1.1,0.09,772.869,52.995,603.054,577.722,3755.19,,-575.00,3180.19,22800.00
7,28,15,674,149,30,1.2,0.09,596.563,47.356,479.739,458.777,2982.05,,-575.00,2407.05,22800.00
7,28,16,573,130,29,1.3,0.09,390.594,40.085,320.329,305.014,1982.59,,-575.00,1407.59,22800.00
7,28,17,429,95,28,1.4,0.09,187.358,33.052,140.017,131.093,852.10,,-575.00,277.10,22800.00
7,28,18,187,42,27,1.7,0.09,31.941,27.815,23.536,18.739,121.80,,-575.00,-453.20,22800.00
7,28,19,0,0,25,2,0.09,0,25,0,0,0.00,,-575.00,-575.00,22346.80
7,28,20,0,0,25,2,0.09,0,25,0,0,0.00,,-575.00,-575.00,21771.80
7,28,21,0,0,24,2,0.09,0,24,0,0,0.00,,-575.00,-575.00,21196.80
7,28,22,0,0,24,1.9,0.09,0,24,0,0,0.00,,-575.00,-575.00,20621.80
7,28,23,0,0,23,1.7,0.09,0,23,0,0,0.00,35247.91,-575.00,-575.00,20046.80
7,29,0,0,0,23,1.5,0.09,0,23,0,0,0.00,,-575.00,-575.00,19471.80
7,29,1,0,0,23,1.3,0.09,0,23,0,0,0.00,,-575.00,-575.00,18896.80
7,29,2,0,0,22,1.3,0.09,0,22,0,0,0.00,,-575.00,-575.00,18321.80
7,29,3,0,0,22,1.5,0.09,0,22,0,0,0.00,,-575.00,-575.00,17746.80
7,29,4,0,0,22,1.6,0.09,0,22,0,0,0.00,,-575.00,-575.00,17171.80
7,29,5,232,37,23,1.3,0.09,27.638,23.773,20.702,16.005,104.03,,-575.00,-470.97,16596.80
7,29,6,292,103,25,0.8,0.09,161.903,30.099,124.567,116.189,755.23,,-575.00,180.23,16125.84
7,29,7,645,105,28,0.6,0.09,398.13,41.533,324.726,309.256,2010.16,,-575.00,1435.16,16306.06
7,29,8,315,270,30,0.5,0.09,471.697,46.479,376.43,359.128,2334.33,,-575.00,1759.33,17741.23
7,29,9,569,251,31,0.6,0.09,724.437,55.573,557.029,533.328,3466.63,,-575.00,2891.63,19500.56
